Three Colors: Blue,108,"[109, 1600, 110, 10754, 22588, 21721, 17912, 18074, 38909, 76397]"
Three Colors: White,109,"[108, 110, 1600, 10754, 74692, 7364, 84165, 2297, 171372, 308]"
"Red Firecracker, Green Firecracker",159185,"[14797, 47104, 14120, 11593, 38909, 60141, 19819, 3084, 54580, 60437]"
Stuart Saves His Family,28033,"[11977, 9535, 9932, 11153, 9304, 17610, 18209, 137, 9005, 12656]"
The Swan Princess,22586,"[16520, 82881, 12429, 10674, 10144, 128, 10198, 408, 8916, 648]"
The Secret of Roan Inish,14334,"[24276, 57022, 42750, 62676, 13554, 41768, 26748, 1772, 26889, 47867]"
The Specialist,2636,"[9545, 9360, 7555, 27578, 9884, 10889, 14807, 3515, 10135, 22717]"
Stargate,2164,"[47933, 14161, 602, 9349, 117251, 435, 124905, 7840, 2024, 24746]"
The Santa Clause,11395,"[9446, 10040, 9279, 24795, 10437, 13767, 47168, 8871, 9745, 10719]"
The Shawshank Redemption,278,"[11086, 497, 5876, 32274, 2, 8438, 10608, 687, 32303, 46027]"
Shallow Grave,9905,"[68727, 1272, 321697, 12405, 13373, 627, 1907, 8067, 170, 44115]"
Suture,87078,"[127373, 24936, 22543, 42449, 43566, 4916, 46063, 31556, 39437, 21719]"
Strawberry and Chocolate,12527,"[43775, 8463, 10938, 22597, 4927, 44490, 148033, 9261, 17731, 33560]"
Swimming with Sharks,20306,"[30157, 8744, 6478, 9600, 24525, 53172, 10833, 27593, 27465, 42228]"
The Sum of Us,36614,"[42048, 17447, 8463, 9261, 39424, 41469, 15186, 34328, 14118, 40694]"
Senior Trip,27993,"[18414, 10154, 9354, 125099, 38548, 42521, 26118, 26621, 21585, 42015]"
To Live,31439,"[42006, 41821, 38143, 14226, 10404, 37557, 79, 9550, 36210, 1494]"
Tank Girl,9067,"[11284, 5227, 13282, 30250, 9304, 10658, 1499, 10679, 11052, 28370]"
Tales from the Crypt: Demon Knight,9059,"[17585, 10723, 5072, 1450, 58431, 58431, 16780, 253306, 10552, 67913]"
Star Trek: Generations,193,"[200, 110147, 133805, 199, 201, 157, 16320, 106, 174, 10724]"
Tales from the Hood,25066,"[20239, 60082, 11592, 14125, 12192, 244458, 18912, 13937, 11454, 12206]"
Tom & Viv,46797,"[9585, 11365, 26603, 3084, 60437, 11012, 37975, 124460, 14553, 46986]"
Tommy Boy,11381,"[36593, 64807, 17795, 9506, 1824, 9291, 12107, 11665, 13997, 14425]"
Vanya on 42nd Street,32636,"[25468, 42501, 11012, 26973, 23954, 2546, 1786, 27361, 47889, 19214]"
The Underneath,36141,"[163, 16375, 109421, 32686, 34024, 15186, 161, 298, 11323, 8881]"
The Walking Dead,95963,"[14351, 28, 11778, 600, 31657, 15267, 29383, 128158, 227306, 42006]"
What's Eating Gilbert Grape,1587,"[112949, 41951, 22971, 8816, 1715, 1947, 228194, 18402, 6440, 28178]"
Virtuosity,9271,"[82623, 10163, 27303, 10128, 42470, 9480, 198184, 4965, 281, 1090]"
While You Were Sleeping,2064,"[137093, 864, 9294, 12117, 4244, 2059, 27022, 16314, 6637, 164]"
The War,19855,"[9302, 1633, 9407, 3489, 581, 9922, 2055, 13310, 13, 21873]"
Double Happiness,60855,"[455, 244264, 11631, 209263, 10451, 37818, 32058, 24621, 14845, 12538]"
Muriel's Wedding,236,"[126797, 8874, 20048, 51120, 245, 21349, 183894, 1819, 2006, 50463]"
The Baby-Sitters Club,48287,"[196257, 52856, 35680, 9820, 15045, 17880, 9263, 10188, 13655, 25445]"
Ace Ventura: Pet Detective,3049,"[1624, 10312, 18331, 310, 10052, 2698, 258099, 9442, 20242, 144953]"
"The Adventures of Priscilla, Queen of the Desert",2759,"[18681, 11000, 15673, 36041, 9090, 2769, 28907, 16085, 25167, 17661]"
Backbeat,12635,"[45609, 2309, 167, 9913, 10428, 21721, 17912, 18074, 38909, 76397]"
Bitter Moon,10497,"[4772, 11502, 3053, 10675, 197082, 11439, 10531, 11482, 11481, 72113]"
Bullets Over Broadway,11382,"[21449, 19200, 12762, 2779, 11302, 11686, 81836, 9689, 2639, 8288]"
Clear and Present Danger,9331,"[9869, 27576, 9481, 8198, 227156, 10003, 867, 10493, 9555, 2502]"
The Client,10731,"[11557, 8224, 10629, 13195, 10687, 1817, 70578, 3594, 1551, 1645]"
"Corrina, Corrina",10464,"[10950, 10635, 11846, 11317, 12689, 11130, 35690, 52856, 174325, 25969]"
Crooklyn,34152,"[24664, 61752, 23618, 36739, 27995, 41823, 26580, 1713, 58923, 20649]"
The Crow,9495,"[13811, 2048, 2666, 4923, 3040, 24418, 1995, 8850, 8698, 277]"
Cobb,29973,"[20761, 22711, 10478, 10158, 11375, 287, 4911, 13554, 20536, 19140]"
The Flintstones,888,"[889, 23172, 11888, 28597, 11806, 11637, 9279, 41465, 15138, 196257]"
Forrest Gump,13,"[14475, 8358, 9374, 2655, 285783, 17979, 5255, 87502, 686, 856]"
Four Weddings and a Funeral,712,"[11820, 12596, 22279, 26561, 9543, 9366, 40913, 11003, 674, 12220]"
Higher Learning,16295,"[25624, 8291, 650, 584, 8292, 16161, 479, 59965, 39125, 13199]"
I Love Trouble,10879,"[11215, 11846, 8849, 11862, 26180, 61178, 31633, 29076, 12518, 59962]"
It Could Happen to You,10660,"[75531, 84735, 12518, 42359, 9879, 45671, 2039, 26333, 5994, 59930]"
"The Wonderful, Horrible Life of Leni Riefenstahl",41647,"[39266, 20561, 20562, 20553, 26763, 40215, 30140, 55624, 41569, 62437]"
The Lion King,8587,"[16520, 18937, 28032, 16110, 3170, 32328, 11704, 399106, 10948, 110420]"
Little Buddha,1689,"[14553, 8416, 44297, 24016, 1643, 30636, 746, 1278, 76544, 51763]"
New Nightmare,11596,"[4233, 11460, 23437, 4232, 15516, 17918, 26149, 12158, 4234, 9792]"
The Mask,854,"[9334, 10391, 332411, 10072, 9599, 9268, 16558, 17258, 1389, 2075]"
Maverick,9359,"[944, 942, 2207, 943, 9340, 9562, 23805, 9647, 941, 526]"
Mrs. Parker and the Vicious Circle,23333,"[26195, 26941, 41971, 42086, 86241, 30815, 31610, 12479, 24078, 125705]"
The Naked Gun 33⅓: The Final Insult,36593,"[11381, 64807, 17795, 9506, 1824, 9291, 12107, 11665, 37137, 37136]"
The Paper,12280,"[1552, 14742, 2619, 13698, 11374, 44564, 391698, 10328, 96721, 8871]"
Reality Bites,2788,"[9398, 329833, 7446, 9894, 116745, 27583, 14819, 77469, 9428, 22318]"
Red Rock West,10427,"[25284, 10220, 10866, 8141, 2045, 13922, 14864, 31640, 11660, 77987]"
Ri¢hie Ri¢h,11011,"[16784, 50463, 11520, 11191, 1493, 9849, 11112, 9919, 10025, 41465]"
Safe Passage,49803,"[38722, 9517, 1999, 23601, 36950, 12834, 42087, 24348, 96966, 552]"
The River Wild,8987,"[39074, 65034, 24249, 11087, 2118, 65, 11004, 11931, 8333, 8860]"
Speed,1637,"[1639, 1996, 664, 11618, 13989, 38955, 22213, 14289, 2207, 82]"
Speechless,15128,"[12187, 39314, 1406, 11692, 9362, 25723, 125123, 44705, 85328, 2058]"
Timecop,8831,"[9091, 4437, 23939, 10540, 11851, 11015, 11370, 7304, 10222, 9946]"
True Lies,36955,"[280, 218, 31646, 679, 2756, 16535, 19995, 77948, 9884, 11665]"
When a Man Loves a Woman,10449,"[5852, 20941, 41003, 44968, 10207, 9039, 12777, 11983, 34148, 16153]"
Wolf,10395,"[36492, 22414, 13818, 11364, 24019, 19382, 37247, 3525, 10364, 396]"
Wyatt Earp,12160,"[31052, 11509, 24071, 318033, 13697, 14412, 12560, 397, 22201, 581]"
A Low Down Dirty Shame,26352,"[17006, 9072, 4248, 4247, 12153, 8842, 136795, 15120, 7304, 18065]"
"Boys Life: Three Stories of Love, Lust, and Liberation",39953,"[47104, 14120, 11593, 38909, 60141, 19819, 3084, 54580, 60437, 67612]"
Colonel Chabert,41580,"[47104, 47959, 14120, 11593, 51980, 4480, 38909, 21200, 60141, 19819]"
"Faster, Pussycat! Kill! Kill!",315,"[5722, 325173, 325173, 31581, 18857, 584, 13809, 146227, 9039, 21610]"
Jason's Lyric,22067,"[45905, 44321, 52758, 48260, 22784, 20689, 17801, 26252, 232, 2469]"
The Secret Adventures of Tom Thumb,18242,"[36107, 43475, 13225, 22843, 75629, 15137, 98622, 14571, 55931, 35614]"
Street Fighter,11667,"[9103, 10222, 9091, 10861, 8427, 8333, 10596, 8860, 10750, 2019]"
Mirage,226229,"[105077, 15120, 14807, 93087, 27327, 10632, 20762, 32049, 15983, 85414]"
Highlander: The Final Dimension,8011,"[8010, 12211, 5227, 8009, 1499, 13509, 11940, 11649, 22976, 9067]"
In the Mouth of Madness,2654,"[10016, 8769, 790, 60935, 11773, 8337, 9945, 8852, 6978, 10061]"
8 Seconds,18069,"[31603, 195589, 38575, 14621, 13823, 8856, 10495, 1366, 1375, 32636]"
Above the Rim,19092,"[39964, 21915, 42148, 32303, 17218, 67612, 9910, 17961, 31863, 8923]"
Addams Family Values,2758,"[2907, 2185, 9024, 41154, 8487, 9530, 607, 8012, 608, 433]"
The Age of Innocence,10436,"[16153, 42694, 65673, 22784, 12637, 19082, 11873, 524, 203, 2567]"
Airheads,13595,"[2752, 47881, 8866, 9292, 2640, 1257, 27845, 22588, 15673, 1574]"
The Air Up There,46094,"[16562, 11511, 33762, 865, 31504, 21661, 21845, 19050, 20726, 13341]"
Another Stakeout,9409,"[10859, 4954, 1727, 2605, 14040, 33521, 10498, 2086, 11009, 6341]"
Bad Girls,11853,"[59585, 66599, 10868, 17707, 23957, 17494, 1406, 9359, 7364, 52451]"
Barcelona,16771,"[15389, 16980, 39424, 41469, 15186, 14118, 49963, 25128, 11191, 15104]"
Being Human,46924,"[30278, 11235, 21764, 11593, 24795, 12187, 12508, 6116, 12186, 10164]"
The Beverly Hillbillies,11041,"[12538, 13997, 8872, 28054, 10897, 21137, 36724, 14662, 23398, 11017]"
Beverly Hills Cop III,306,"[11890, 26765, 11568, 96, 16299, 9602, 9080, 50204, 1621, 90]"
Blink,26203,"[51863, 50754, 116167, 20561, 20562, 20553, 15163, 8289, 54752, 10491]"
Blown Away,178,"[6, 169, 10609, 2157, 10562, 10586, 10160, 9884, 3515, 14807]"
Blue Chips,19819,"[32043, 27958, 10479, 11863, 9552, 12219, 9846, 10632, 73567, 1051]"
Blue Sky,57834,"[5769, 69234, 69234, 69234, 69234, 69234, 69234, 69234, 69234, 11308]"
Body Snatchers,4722,"[9558, 21430, 4858, 34996, 49299, 11850, 13553, 21612, 12143, 11850]"
Boxing Helena,18215,"[12112, 47452, 30237, 5241, 28902, 124642, 15487, 28569, 14629, 50035]"
A Bronx Tale,1607,"[1247, 524, 203, 32077, 769, 311, 5996, 19119, 13195, 479]"
Cabin Boy,26391,"[15489, 13482, 137, 125099, 38548, 42521, 26118, 26621, 21585, 42015]"
Carlito's Way,6075,"[877, 13937, 117, 9280, 9676, 11644, 9586, 10142, 27327, 8688]"
City Slickers II: The Legend of Curly's Gold,11310,"[194113, 65889, 10761, 1406, 21866, 10525, 54087, 19176, 34014, 11853]"
Clean Slate,18658,"[26133, 17835, 33602, 2107, 10357, 619, 25440, 31921, 47898, 18649]"
Cliffhanger,9350,"[1408, 9954, 10477, 13252, 8914, 9548, 16617, 10131, 1573, 11412]"
Coneheads,9612,"[98566, 19596, 18975, 11548, 18162, 40866, 10208, 991, 16866, 37108]"
Color of Night,2124,"[42160, 33642, 11208, 17590, 22160, 2275, 43771, 30072, 18551, 74692]"
Cops & Robbersons,26261,"[23752, 42264, 14628, 35233, 23479, 21711, 17834, 29355, 9749, 10136]"
The Cowboy Way,19176,"[159550, 19317, 21866, 11310, 28736, 31017, 8584, 22317, 43828, 20391]"
Dangerous Game,49299,"[34996, 21430, 9558, 13553, 12143, 21612, 4722, 13817, 25636, 11457]"
Dave,11566,"[14035, 9493, 200505, 6068, 6280, 9930, 951, 10890, 12499, 41630]"
Dazed and Confused,9571,"[28059, 1584, 13341, 42807, 92591, 9081, 85350, 14022, 80, 76]"
Demolition Man,9739,"[26180, 97020, 8202, 1572, 5550, 9507, 31867, 198184, 14092, 11484]"
The Endless Summer 2,24257,"[29251, 21, 52059, 79515, 113279, 54714, 50314, 202475, 33377, 41212]"
Even Cowgirls Get the Blues,34444,"[577, 133694, 11252, 1807, 1956, 1665, 1990, 383, 10139, 468]"
Fatal Instinct,26141,"[19357, 6471, 24032, 25796, 11591, 9442, 10631, 14671, 31918, 25472]"
Farewell My Concubine,10997,"[10387, 13132, 16388, 9517, 14205, 11240, 42006, 38143, 26271, 44490]"
The Favor,50463,"[16784, 11191, 9919, 11011, 1493, 9849, 11520, 11112, 10025, 24137]"
Fear of a Black Hat,20239,"[60082, 25066, 15278, 21724, 16889, 12657, 9298, 292, 10607, 308639]"
With Honors,16297,"[10174, 21500, 35233, 16305, 42015, 16562, 10377, 50646, 15730, 21450]"
Flesh and Bone,18551,"[10875, 43771, 30072, 17590, 74692, 22160, 2124, 1939, 29117, 26748]"
Widows' Peak,25440,"[123047, 41007, 27418, 49517, 20681, 18420, 31921, 18649, 18658, 47898]"
For Love or Money,9024,"[2185, 41154, 2758, 8487, 9530, 2907, 607, 8012, 608, 9087]"
The Firm,37233,"[28145, 19429, 606, 11963, 22189, 42217, 10236, 12618, 11145, 6620]"
Free Willy,1634,"[27281, 16248, 9290, 9588, 22317, 2453, 9826, 9073, 18519, 49013]"
Fresh,13815,"[10637, 2034, 21454, 2061, 1900, 16759, 479, 87516, 26039, 1645]"
The Fugitive,5503,"[20721, 31606, 8845, 9884, 1965, 9395, 8326, 12123, 78406, 10764]"
Geronimo: An American Legend,35588,"[70074, 14729, 15070, 150, 9333, 20287, 12528, 11595, 11474, 10384]"
Getting Even with Dad,41579,"[2122, 27472, 15602, 2617, 10393, 15143, 11522, 12154, 14900, 772]"
Go Fish,18620,"[40694, 20405, 49963, 25128, 15104, 13668, 41791, 63020, 21055, 513]"
Guilty as Sin,4916,"[84278, 20540, 32047, 18197, 37258, 4176, 24226, 43004, 9950, 10889]"
Hard Target,2019,"[47423, 9620, 10835, 11782, 12289, 15384, 11471, 9208, 12100, 754]"
Heaven & Earth,31642,"[10858, 33909, 25783, 792, 42149, 9563, 10523, 10132, 1966, 820]"
Hot Shots! Part Deux,9255,"[9595, 12151, 9835, 813, 8427, 22311, 10054, 25872, 10686, 1775]"
Live Nude Girls,26271,"[10324, 16388, 9794, 13132, 10997, 9517, 14205, 25774, 2255, 4564]"
The Englishman Who Went Up a Hill But Came Down a Mountain,10612,"[50463, 24137, 38291, 43673, 54155, 49020, 43775, 21349, 16222, 12919]"
The House of the Spirits,2259,"[11174, 82695, 9311, 38718, 88273, 12537, 47959, 38621, 24803, 14553]"
House Party 3,16097,"[16096, 16232, 10634, 16094, 5175, 5174, 2109, 11638, 9416, 9776]"
The Hudsucker Proxy,11934,"[12573, 270487, 290, 4944, 378, 5516, 10778, 44264, 86829, 6977]"
I'll Do Anything,106143,"[42888, 12626, 11050, 2898, 2539, 12186, 33250, 25890, 37718, 30018]"
In the Army Now,12475,"[10750, 29918, 29461, 11285, 29478, 11978, 27202, 64828, 11864, 35696]"
In the Line of Fire,9386,"[6950, 2133, 2071, 9772, 503, 387, 66, 652, 11864, 34584]"
In the Name of the Father,7984,"[10161, 10511, 10060, 7445, 24192, 769, 13466, 13291, 68924, 3131]"
The Inkwell,59930,"[32513, 18169, 32060, 24071, 31121, 25010, 17190, 28213, 16643, 26108]"
What's Love Got to Do with It,15765,"[9623, 1618, 11133, 21721, 17912, 18074, 38909, 76397, 15237, 29380]"
Judgment Night,6,"[169, 2157, 10562, 10586, 10609, 178, 10160, 82992, 72031, 22314]"
Jurassic Park,329,"[330, 74, 15301, 17578, 180, 640, 879, 601, 11352, 11831]"
Kalifornia,10909,"[22787, 9705, 9679, 23047, 65754, 163, 11917, 16617, 199373, 82992]"
Killing Zoe,507,"[1809, 20287, 4997, 36136, 332411, 6075, 4597, 21454, 2140, 9039]"
King of the Hill,34024,"[8881, 32686, 462, 8880, 16375, 15186, 11323, 77930, 36141, 163]"
Lassie,29918,"[29478, 11285, 10750, 45325, 43037, 12475, 27985, 34774, 38575, 30765]"
Last Action Hero,9593,"[1911, 1669, 106, 9096, 912, 10782, 11484, 9449, 26725, 562]"
Life With Mikey,42580,"[17990, 224141, 10996, 165, 6878, 25059, 196, 41465, 10137, 6283]"
Lightning Jack,22317,"[27281, 9290, 2453, 9588, 16248, 9826, 1634, 43828, 20391, 23330]"
M. Butterfly,1413,"[9613, 48231, 157851, 2742, 28942, 47466, 9540, 1946, 29437, 27429]"
Made in America,12121,"[40001, 31044, 12120, 10466, 16969, 8986, 4587, 12505, 174325, 42604]"
Malice,2246,"[33831, 10627, 12150, 8838, 11062, 11456, 7442, 32303, 10305, 22828]"
The Man without a Face,10502,"[197, 615, 1579, 38557, 318, 31955, 50780, 29911, 11541, 2112]"
Manhattan Murder Mystery,10440,"[11686, 2779, 12762, 11302, 15867, 19200, 9689, 81836, 38031, 2639]"
Menace II Society,9516,"[11443, 24587, 768, 20504, 9812, 9400, 26712, 286709, 265351, 26744]"
Executive Decision,2320,"[11808, 201, 7227, 15070, 15074, 22972, 18886, 11866, 9829, 10355]"
In the Realm of the Senses,5879,"[49096, 649, 1904, 36447, 4043, 17612, 3134, 32636, 47889, 19214]"
What Happened Was...,83718,"[291270, 254320, 140897, 42086, 16233, 8488, 41602, 26454, 9895, 11610]"
Much Ado About Nothing,11971,"[125705, 51333, 3036, 11790, 40154, 11498, 22638, 150689, 137094, 10195]"
Mr. Jones,2625,"[49805, 15059, 125520, 11060, 12616, 12767, 36234, 451, 15677, 61280]"
Mr. Wonderful,31911,"[1253, 18317, 2289, 409, 1213, 41034, 9382, 1633, 1819, 59962]"
Mrs. Doubtfire,788,"[11472, 2277, 771, 772, 9441, 32657, 257344, 19840, 14367, 671]"
Naked,21450,"[12454, 47870, 49462, 44009, 46435, 36843, 11159, 10503, 11109, 291270]"
The Next Karate Kid,11231,"[64945, 30765, 9054, 10081, 11967, 8856, 14164, 246, 10495, 25087]"
No Escape,10447,"[41952, 11678, 44912, 12201, 9342, 36557, 1656, 710, 9886, 12123]"
North,31586,"[12220, 9087, 8992, 253235, 2493, 2800, 639, 11031, 31908, 1700]"
Orlando,9300,"[34838, 21626, 41756, 43654, 41801, 42724, 137321, 10013, 15030, 30250]"
A Perfect World,9559,"[6723, 15393, 10354, 8197, 9573, 66, 10650, 11901, 37917, 5551]"
Philadelphia,9800,"[42015, 62695, 39437, 14976, 85325, 18446, 24128, 13440, 14462, 275601]"
The Piano,713,"[36758, 10944, 2891, 13787, 9089, 480, 3547, 4507, 96196, 1628]"
Poetic Justice,8291,"[25624, 16295, 650, 584, 16161, 8292, 479, 59965, 42297, 3084]"
The Program,18133,"[25297, 11067, 9101, 9942, 10804, 9785, 36648, 29786, 34053, 9291]"
The Puppet Masters,25557,"[33172, 318033, 2972, 10344, 8974, 15158, 42033, 28942, 15301, 13812]"
Radioland Murders,22588,"[1281, 17590, 7506, 17819, 1574, 45905, 824, 14595, 17258, 29380]"
The Ref,10872,"[38868, 9283, 6522, 4133, 8346, 1444, 4379, 9279, 11395, 8744]"
The Remains of the Day,1245,"[109600, 49788, 111815, 11257, 8293, 72987, 87729, 26371, 41843, 9499]"
Renaissance Man,11858,"[11287, 10945, 11091, 2280, 21539, 11005, 11896, 7288, 249, 10830]"
Rising Sun,7007,"[17993, 10876, 233, 9549, 10644, 11850, 12656, 2487, 3536, 256740]"
The Road to Wellville,10467,"[11663, 59820, 12104, 8446, 8818, 3537, 52772, 11296, 10397, 11327]"
RoboCop 3,5550,"[5549, 13509, 15762, 97020, 18998, 10596, 9886, 10061, 72710, 9381]"
Robin Hood: Men in Tights,8005,"[24918, 12110, 6524, 12535, 10156, 9899, 957, 3034, 11072, 60375]"
Romeo Is Bleeding,2088,"[21344, 19317, 30892, 13550, 10216, 1266, 2061, 29185, 22907, 10835]"
Romper Stomper,10412,"[256740, 12113, 5922, 15644, 74998, 256687, 256687, 9545, 8342, 2100]"
Ruby in Paradise,47889,"[55306, 1999, 32636, 19214, 14295, 17190, 37606, 25461, 15728, 38295]"
Rudy,14534,"[5693, 109410, 15745, 227306, 8842, 278990, 29786, 34053, 13920, 212778]"
Savage Nights,41878,"[86369, 47104, 14120, 36834, 11593, 38909, 60141, 19819, 3084, 10613]"
Schindler's List,424,"[11831, 640, 10110, 857, 15301, 57212, 11352, 296098, 11519, 612]"
The Scout,35233,"[21711, 29355, 26261, 23752, 42264, 23479, 67595, 14628, 28466, 9749]"
Searching for Bobby Fischer,14291,"[9422, 28176, 24078, 10511, 47104, 277, 49012, 52770, 6521, 25566]"
The Secret Garden,11236,"[36773, 36834, 8996, 19101, 47867, 13768, 21183, 24086, 28032, 14334]"
Serial Mom,11592,"[14195, 14262, 14267, 14269, 9768, 11855, 692, 2976, 13702, 20794]"
The Shadow,8850,"[8010, 13486, 8009, 7737, 21634, 1452, 49521, 76170, 36658, 4923]"
Shadowlands,10445,"[26949, 12506, 5902, 34193, 1816, 783, 15677, 5923, 21867, 38031]"
Short Cuts,695,"[45695, 10403, 67772, 9465, 651, 71125, 66487, 10763, 29005, 41662]"
A Simple Twist of Fate,43535,"[42758, 10209, 1552, 65157, 65158, 123056, 40454, 15397, 25050, 29879]"
Sirens,12519,"[19958, 21828, 32767, 35796, 10612, 9977, 42048, 5257, 9688, 4772]"
Six Degrees of Separation,23210,"[41166, 41758, 214075, 11777, 12145, 11584, 10170, 35119, 75531, 11593]"
Sleepless in Seattle,858,"[9489, 24070, 41776, 2928, 9722, 24803, 10783, 2064, 11068, 2621]"
Sliver,867,"[9481, 227156, 9869, 8198, 10003, 10493, 9331, 27576, 9555, 11826]"
Blade Runner,78,"[70981, 276907, 12113, 109091, 9740, 4105, 31650, 1541, 19067, 147441]"
Son in Law,13203,"[47941, 49792, 12919, 34765, 8274, 11107, 24153, 28387, 9089, 8992]"
So I Married an Axe Murderer,10442,"[39197, 3172, 6073, 2321, 10154, 10878, 17590, 3001, 184, 10433]"
Striking Distance,11074,"[10135, 16219, 11412, 11081, 7183, 16379, 19380, 10871, 16617, 22787]"
Super Mario Bros.,9607,"[18995, 110147, 17834, 1499, 20856, 10488, 16081, 196257, 1593, 118]"
Surviving the Game,17585,"[10723, 9059, 13387, 8842, 118683, 49021, 12138, 2019, 41417, 14289]"
Terminal Velocity,9057,"[14807, 1089, 700, 10632, 226229, 20762, 32049, 15983, 85414, 38153]"
Thirty Two Short Films About Glenn Gould,20967,"[14753, 14283, 21721, 17912, 18074, 38909, 76397, 15237, 29380, 84922]"
Threesome,10635,"[242042, 16406, 9100, 14043, 11846, 11130, 25969, 20813, 52258, 10464]"
The Nightmare Before Christmas,9479,"[23685, 10539, 14836, 81294, 51052, 16690, 51739, 772, 81188, 648]"
Tombstone,11969,"[38153, 9874, 14372, 1369, 10733, 4107, 189197, 12584, 9664, 10544]"
Trial by Jury,41590,"[71142, 14807, 22617, 72031, 22314, 27418, 63435, 49291, 11128, 51823]"
True Romance,319,"[44048, 1535, 9923, 7551, 9509, 11654, 8963, 2119, 18487, 9319]"
The War Room,26408,"[42632, 135, 22905, 261855, 30856, 24458, 36676, 26851, 319067, 222]"
The Pagemaster,15139,"[10249, 9354, 2023, 8844, 331, 7978, 1771, 13466, 43475, 25898]"
"Paris, France",161158,"[11593, 86369, 20862, 67323, 98502, 25110, 47715, 31175, 145594, 72525]"
Killer,85247,"[41963, 47261, 10427, 14412, 2149, 164457, 77987, 18420, 31650, 25284]"
Welcome to the Dollhouse,11446,"[13073, 16550, 10683, 8545, 28059, 24525, 13195, 17203, 32686, 16857]"
Germinal,51980,"[4480, 4481, 4031, 300, 39543, 12157, 3084, 60437, 1716, 37975]"
Chasers,24405,"[14864, 624, 10126, 17258, 36447, 40688, 9584, 18835, 45145, 32255]"
Cronos,11655,"[1433, 4961, 36586, 1487, 68726, 11253, 1417, 11654, 13937, 42196]"
