homepage,id,imdb_id,original_title,cast,director
,241,tt0110632,Natural Born Killers,"['woodyharrelson', 'juliettelewis', 'robertdowneyjr.']",oliverstone
,9058,tt0110737,Only You,"['marisatomei', 'robertdowneyjr.', 'bonniehunt']",normanjewison
,527,tt0110729,Once Were Warriors,"['renaowen', 'temueramorrison', 'mamaengaroakerr-bell']",leetamahori
,18220,tt0114151,Poison Ivy II: Lily,"['alyssamilano', 'johnathonschaech', 'xanderberkeley']",annegoursaud
,6950,tt0114069,Outbreak,"['dustinhoffman', 'renerusso', 'morganfreeman']",wolfgangpetersen
,101,tt0110413,Léon,"['jeanreno', 'natalieportman', 'garyoldman']",lucbesson
,63020,tt0114113,The Perez Family,"['marisatomei', 'alfredmolina', 'anjelicahuston']",miranair
,2307,tt0114210,A Pyromaniac's Love Story,"['williambaldwin', 'johnleguizamo', 'эрикаэлениак']",joshuabrand
,680,tt0110912,Pulp Fiction,"['johntravolta', 'samuell.jackson', 'umathurman']",quentintarantino
,40156,tt0110889,Priest,"['linusroache', 'tomwilkinson', 'robertcarlyle']",antoniabird
,11450,tt0110932,Quiz Show,"['johnturturro', 'robmorrow', 'ralphfiennes']",robertredford
http://miramax.com/movie/picture-bride/,30304,tt0114129,Picture Bride,"['youkikudoh', 'akiratakayama', 'tamlyntomita']",kayohatta
,10452,tt0110963,La Reine Margot,"['isabelleadjani', 'danielauteuil', 'jean-huguesanglade']",patricechéreau
,12106,tt0114214,The Quick and the Dead,"['sharonstone', 'genehackman', 'russellcrowe']",samraimi
,161495,tt0114296,Roommates,"['peterfalk', 'd.b.sweeney', 'juliannemoore']",peteryates
http://www.miramax.com/movie/ready-to-wear/,3586,tt0110907,Prêt-à-Porter,"['marcellomastroianni', 'sophialoren', 'jean-pierrecassel']",robertaltman
,110,tt0111495,Trois couleurs : Rouge,"['irènejacob', 'jean-louistrintignant', 'jean-pierrelorit']",krzysztofkieślowski
,108,tt0108394,Trois couleurs : Bleu,"['juliettebinoche', 'benoîtrégent', 'florencepernel']",krzysztofkieślowski
,109,tt0111507,Trois couleurs : Blanc,"['zbigniewzamachowski', 'juliedelpy', 'januszgajos']",krzysztofkieślowski
,159185,tt0110769,Pao Da Shuang Deng,"['ningjing', 'wugang']",heping
,28033,tt0114571,Stuart Saves His Family,"['alfranken', 'laurasangiacomo', ""vincentd'onofrio""]",haroldramis
http://www.sonypictures.com/movies/theswanprincess/,22586,tt0111333,The Swan Princess,"['michellenicastro', 'jackpalance', 'howardmcgillin']",richardrich
,14334,tt0111112,The Secret of Roan Inish,"['jenicourtney', 'eileencolgan', 'micklally']",johnsayles
,2636,tt0111255,The Specialist,"['sylvesterstallone', 'sharonstone', 'jameswoods']",luisllosa
,2164,tt0111282,Stargate,"['kurtrussell', 'jamesspader', 'jayedavidson']",rolandemmerich
,11395,tt0111070,The Santa Clause,"['timallen', 'judgereinhold', 'wendycrewson']",johnpasquin
,278,tt0111161,The Shawshank Redemption,"['timrobbins', 'morganfreeman', 'bobgunton']",frankdarabont
,9905,tt0111149,Shallow Grave,"['kerryfox', 'christophereccleston', 'ewanmcgregor']",dannyboyle
,87078,tt0108260,Suture,"['dennishaysbert', 'michaelharris', 'melharris']",scottmcgehee
,12527,tt0106966,Fresa y chocolate,"['jorgeperugorría', 'vladimircruz', 'mirtaibarra']",tomásgutiérrezalea
,20306,tt0114594,Swimming with Sharks,"['kevinspacey', 'frankwhaley', 'michelleforbes']",georgehuang
,36614,tt0111309,The Sum of Us,"['jackthompson', 'johnpolson', 'deborahkennedy']",kevindowling
,27993,tt0113936,Senior Trip,"['mattfrewer', 'valeriemahaffey', 'lawrencedane']",kellymakin
,31439,tt0110081,活着,"['geyou', 'gongli', 'niuben']",zhangyimou
,9067,tt0114614,Tank Girl,"['loripetty', 'ice-t', 'naomiwatts']",racheltalalay
,9059,tt0114608,Tales from the Crypt: Demon Knight,"['billyzane', 'williamsadler', 'jadapinkettsmith']",ernestr.dickerson
,193,tt0111280,Star Trek: Generations,"['patrickstewart', 'jonathanfrakes', 'brentspiner']",davidcarson
,25066,tt0114609,Tales from the Hood,"['clarencewilliamsiii', 'corbinbernsen', 'davidalangrier']",rustycundieff
,46797,tt0111454,Tom & Viv,"['willemdafoe', 'mirandarichardson', 'rosemaryharris']",briangilbert
http://www.theofficialjohncarpenter.com/village-of-the-damned/,12122,tt0114852,Village of the Damned,"['christopherreeve', 'kirstiealley', 'lindakozlowski']",johncarpenter
,11381,tt0114694,Tommy Boy,"['chrisfarley', 'davidspade', 'briandennehy']",petersegal
,32636,tt0111590,Vanya on 42nd Street,"['wallaceshawn', 'juliannemoore', 'larrypine']",louismalle
,36141,tt0114788,The Underneath,"['petergallagher', 'alisonelliott', 'williamfichtner']",stevensoderbergh
,95963,tt0114888,The Walking Dead,"['allenpayne', 'eddiegriffin', 'joemorton']",prestona.whitmoreii
,1587,tt0108550,What's Eating Gilbert Grape,"['johnnydepp', 'leonardodicaprio', 'juliettelewis']",lassehallström
,9271,tt0114857,Virtuosity,"['denzelwashington', 'russellcrowe', 'kellylynch']",brettleonard
,2064,tt0114924,While You Were Sleeping,"['sandrabullock', 'billpullman', 'petergallagher']",jonturteltaub
,19855,tt0111667,The War,"['elijahwood', 'kevincostner', 'marewinningham']",jonavnet
,60855,tt0109655,Double Happiness,"['sandraoh', 'stephenchang', 'alannahong']",minashum
,236,tt0110598,Muriel's Wedding,"['tonicollette', 'billhunter', 'rachelgriffiths']",p.j.hogan
,48287,tt0112435,The Baby-Sitters Club,"['schuylerfisk', 'breblair', 'rachaelleighcook']",melaniemayron
,3049,tt0109040,Ace Ventura: Pet Detective,"['jimcarrey', 'seanyoung', 'courteneycox']",tomshadyac
,2759,tt0109045,"The Adventures of Priscilla, Queen of the Desert","['terencestamp', 'hugoweaving', 'guypearce']",stephanelliott
,12635,tt0106339,Backbeat,"['stephendorff', 'ianhart', 'sheryllee']",iainsoftley
,10497,tt0104779,Bitter Moon,"['hughgrant', 'kristinscottthomas', 'emmanuelleseigner']",romanpolanski
,11382,tt0109348,Bullets Over Broadway,"['johncusack', 'diannewiest', 'jennifertilly']",woodyallen
,9331,tt0109444,Clear and Present Danger,"['harrisonford', 'willemdafoe', 'annearcher']",phillipnoyce
,10731,tt0109446,The Client,"['susansarandon', 'tommyleejones', 'mary-louiseparker']",joelschumacher
,10464,tt0109484,"Corrina, Corrina","['whoopigoldberg', 'rayliotta', 'tinamajorino']",jessienelson
,34152,tt0109504,Crooklyn,"['alfrewoodard', 'delroylindo', 'davidpatrickkelly']",spikelee
,9495,tt0109506,The Crow,"['brandonlee', 'rochelledavis', 'erniehudson']",alexproyas
,29973,tt0109450,Cobb,"['tommyleejones', 'robertwuhl', 'lolitadavidovich']",ronshelton
,888,tt0109813,The Flintstones,"['johngoodman', 'elizabethperkins', 'rickmoranis']",brianlevant
,13,tt0109830,Forrest Gump,"['tomhanks', 'robinwright', 'garysinise']",robertzemeckis
http://workingtitlefilms.com/film.php?filmID=59,712,tt0109831,Four Weddings and a Funeral,"['hughgrant', 'andiemacdowell', 'jamesfleet']",mikenewell
,16295,tt0113305,Higher Learning,"['omarepps', 'kristyswanson', 'michaelrapaport']",johnsingleton
,10879,tt0110093,I Love Trouble,"['nicknolte', 'saulrubinek', 'jamesrebhorn']",charlesshyer
,10660,tt0110167,It Could Happen to You,"['nicolascage', 'bridgetfonda', 'rosieperez']",andrewbergman
,10714,tt0110213,The Jungle Book,"['jasonscottlee', 'caryelwes', 'lenaheadey']",stephensommers
,41647,tt0107472,Die Macht der Bilder: Leni Riefenstahl,"['leniriefenstahl', 'marlenedietrich', 'walterfrentz']",raymüller
http://movies.disney.com/the-lion-king,8587,tt0110357,The Lion King,"['jonathantaylorthomas', 'matthewbroderick', 'jamesearljones']",rogerallers
,1689,tt0107426,Little Buddha,"['keanureeves', 'bridgetfonda', 'chrisisaak']",bernardobertolucci
,11596,tt0111686,New Nightmare,"['heatherlangenkamp', 'robertenglund', 'mikohughes']",wescraven
,854,tt0110475,The Mask,"['jimcarrey', 'camerondiaz', 'nancyfish']",chuckrussell
,9359,tt0110478,Maverick,"['melgibson', 'jodiefoster', 'jamesgarner']",richarddonner
,23333,tt0110588,Mrs. Parker and the Vicious Circle,"['jenniferjasonleigh', 'campbellscott', 'matthewbroderick']",alanrudolph
,36593,tt0110622,The Naked Gun 33⅓: The Final Insult,"['leslienielsen', 'priscillapresley', 'georgekennedy']",petersegal
,12280,tt0110771,The Paper,"['michaelkeaton', 'robertduvall', 'glennclose']",ronhoward
,2788,tt0110950,Reality Bites,"['winonaryder', 'benstiller', 'janeanegarofalo']",benstiller
,10427,tt0105226,Red Rock West,"['nicolascage', 'dennishopper', 'laraflynnboyle']",johndahl
,11011,tt0110989,Ri¢hie Ri¢h,"['macaulayculkin', 'johnlarroquette', 'edwardherrmann']",donaldpetrie
,49803,tt0111054,Safe Passage,"['susansarandon', 'nickstahl', 'samshepard']",robertallanackerman
,8987,tt0110997,The River Wild,"['merylstreep', 'davidstrathairn', 'kevinbacon']",curtishanson
,1637,tt0111257,Speed,"['keanureeves', 'dennishopper', 'sandrabullock']",jandebont
,15128,tt0111256,Speechless,"['michaelkeaton', 'geenadavis', 'christopherreeve']",ronunderwood
,8831,tt0111438,Timecop,"['jean-claudevandamme', 'miasara', 'ronsilver']",peterhyams
,36955,tt0111503,True Lies,"['arnoldschwarzenegger', 'jamieleecurtis', 'tomarnold']",jamescameron
,10449,tt0111693,When a Man Loves a Woman,"['andygarcía', 'megryan', 'ellenburstyn']",luismandoki
,10395,tt0111742,Wolf,"['jacknicholson', 'christopherplummer', 'jamesspader']",mikenichols
,12160,tt0111756,Wyatt Earp,"['kevincostner', 'dennisquaid', 'genehackman']",lawrencekasdan
,40480,tt0112443,Bad Company,"['laurencefishburne', 'ellenbarkin', 'franklangella']",damianharris
,26352,tt0110399,A Low Down Dirty Shame,"['keenenivorywayans', 'charless.dutton', 'jadapinkettsmith']",keenenivorywayans
,39953,tt0112570,"Boys Life: Three Stories of Love, Lust, and Liberation","['jamesandrews', 'marybethaylesworth', 'mikebarbour']",robertleeking
,41580,tt0109454,Le colonel Chabert,"['gérarddepardieu', 'fannyardant', 'fabriceluchini']",yvesangelo
,315,tt0059170,"Faster, Pussycat! Kill! Kill!","['turasatana', 'haji', 'loriwilliams']",russmeyer
,22067,tt0110186,Jason's Lyric,"['allenpayne', 'jadapinkettsmith', 'bokeemwoodbine']",dougmchenry
,18242,tt0108069,The Secret Adventures of Tom Thumb,"['nickupton', 'deborahcollard', 'frankpassingham']",daveborthwick
,11667,tt0111301,Street Fighter,"['jean-claudevandamme', 'raúljuliá', 'ming-nawen']",stevene.desouza
,226229,tt0113827,Mirage,"['edwardjamesolmos', 'seanyoung', 'jamesandronica']",paulwilliams
,8011,tt0110027,Highlander III: The Sorcerer,"['christopherlambert', 'mariovanpeebles', 'deborahkaraunger']",andrewmorahan
http://www.theofficialjohncarpenter.com/in-the-mouth-of-madness/,2654,tt0113409,In the Mouth of Madness,"['samneill', 'juliecarmen', 'jürgenprochnow']",johncarpenter
,18069,tt0109021,8 Seconds,"['lukeperry', 'stephenbaldwin', 'cynthiageary']",johng.avildsen
http://www.newline.com/properties/abovetherim.html,19092,tt0109035,Above the Rim,"['duanemartin', 'tupacamarushakur', 'berniemac']",jeffpollack
,2758,tt0106220,Addams Family Values,"['raúljuliá', 'anjelicahuston', 'christopherlloyd']",barrysonnenfeld
,10436,tt0106226,The Age of Innocence,"['danielday-lewis', 'michellepfeiffer', 'winonaryder']",martinscorsese
,13595,tt0109068,Airheads,"['brendanfraser', 'stevebuscemi', 'adamsandler']",michaellehmann
,46094,tt0109067,The Air Up There,"['kevinbacon', 'charlesgitongamaina', 'yolandavazquez']",paulmichaelglaser
,9409,tt0106292,Another Stakeout,"['richarddreyfuss', 'emilioestevez', ""rosieo'donnell""]",johnbadham
,11853,tt0109198,Bad Girls,"['madeleinestowe', 'marystuartmasterson', 'andiemacdowell']",jonathankaplan
,16771,tt0109219,Barcelona,"['taylornichols', 'chriseigeman', 'mirasorvino']",whitstillman
,46924,tt0106379,Being Human,"['robinwilliams', 'maudiejohnson', 'maxjohnson']",billforsyth
,11041,tt0106400,The Beverly Hillbillies,"['jimvarney', 'diedrichbader', 'эрикаэлениак']",penelopespheeris
,306,tt0109254,Beverly Hills Cop III,"['eddiemurphy', 'judgereinhold', 'héctorelizondo']",johnlandis
,14522,tt0109279,Black Beauty,"['alancumming', 'seanbean', 'davidthewlis']",carolinethompson
,26203,tt0109297,Blink,"['madeleinestowe', 'aidanquinn', 'jamesremar']",michaelapted
http://www.mgm.com/#/our-titles/215/Blown-Away,178,tt0109303,Blown Away,"['jeffbridges', 'tommyleejones', 'suzyamis']",stephenhopkins
,19819,tt0109305,Blue Chips,"['nicknolte', ""shaquilleo'neal"", 'marymcdonnell']",williamfriedkin
,57834,tt0109306,Blue Sky,"['jessicalange', 'tommyleejones', 'powersboothe']",tonyrichardson
,4722,tt0106452,Body Snatchers,"['gabrielleanwar', 'terrykinney', 'billywirth']",abelferrara
,18215,tt0106471,Boxing Helena,"['juliansands', 'sherilynfenn', 'billpaxton']",jenniferchamberslynch
,1607,tt0106489,A Bronx Tale,"['robertdeniro', 'chazzpalminteri', 'lillobrancato']",robertdeniro
,26391,tt0109361,Cabin Boy,"['chriselliott', 'ritchbrinkley', 'jamesgammon']",adamresnick
,6075,tt0106519,Carlito's Way,"['alpacino', 'seanpenn', 'penelopeannmiller']",briandepalma
,11310,tt0109439,City Slickers II: The Legend of Curly's Gold,"['billycrystal', 'danielstern', 'jonlovitz']",paulweiland
,18658,tt0109443,Clean Slate,"['danacarvey', 'valeriagolino', 'jamesearljones']",mickjackson
,9350,tt0106582,Cliffhanger,"['sylvesterstallone', 'johnlithgow', 'michaelrooker']",rennyharlin
,9612,tt0106598,Coneheads,"['robertknott', 'danaykroyd', 'janecurtin']",stevebarron
,2124,tt0109456,Color of Night,"['brucewillis', 'janemarch', 'rubénblades']",richardrush
,26261,tt0109480,Cops & Robbersons,"['chevychase', 'jackpalance', 'diannewiest']",michaelritchie
,19176,tt0109493,The Cowboy Way,"['woodyharrelson', 'kiefersutherland', 'dylanmcdermott']",greggchampion
,49299,tt0106660,Dangerous Game,"['harveykeitel', 'madonna', 'jamesrusso']",abelferrara
,11566,tt0106673,Dave,"['kevinkline', 'sigourneyweaver', 'franklangella']",ivanreitman
,9571,tt0106677,Dazed and Confused,"['jasonlondon', 'rorycochrane', 'wileywiggins']",richardlinklater
http://www.warnerbros.com/demolition-man,9739,tt0106697,Demolition Man,"['sylvesterstallone', 'wesleysnipes', 'sandrabullock']",marcobrambilla
,24257,tt0109729,The Endless Summer 2,[],brucebrown
,34444,tt0106834,Even Cowgirls Get the Blues,"['umathurman', 'lorrainebracco', 'patmorita']",gusvansant
,26141,tt0106873,Fatal Instinct,"['armandassante', 'sherilynfenn', 'katenelligan']",carlreiner
,10997,tt0106332,霸王别姬,"['lesliecheung', 'gongli', 'zhangfengyi']",chenkaige
,50463,tt0109783,The Favor,"['harleyjanekozak', 'elizabethmcgovern', 'billpullman']",donaldpetrie
,10443,tt0106881,Fearless,"['jeffbridges', 'isabellarossellini', 'rosieperez']",peterweir
,20239,tt0106880,Fear of a Black Hat,"['larryb.scott', 'markchristopherlawrence', 'rustycundieff']",rustycundieff
,16297,tt0111732,With Honors,"['joepesci', 'brendanfraser', 'moirakelly']",alekkeshishian
,18551,tt0106926,Flesh and Bone,"['megryan', 'dennisquaid', 'jamescaan']",stevekloves
,25440,tt0111712,Widows' Peak,"['miafarrow', 'jimbroadbent', 'natasharichardson']",johnirvin
,9024,tt0106941,For Love or Money,"['michaelj.fox', 'gabrielleanwar', 'anthonyhiggins']",barrysonnenfeld
,37233,tt0106918,The Firm,"['tomcruise', 'jeannetripplehorn', 'genehackman']",sydneypollack
,1634,tt0106965,Free Willy,"['jasonjamesrichter', 'loripetty', 'augustschellenberg']",simonwincer
,13815,tt0109842,Fresh,"['seannelson', 'giancarloesposito', 'samuell.jackson']",boazyakin
,5503,tt0106977,The Fugitive,"['harrisonford', 'tommyleejones', 'selaward']",andrewdavis
,35588,tt0107004,Geronimo: An American Legend,"['jasonpatric', 'wesstudi', 'genehackman']",walterhill
,2087,tt0109890,The Getaway,"['alecbaldwin', 'kimbasinger', 'michaelmadsen']",rogerdonaldson
,41579,tt0109891,Getting Even with Dad,"['macaulayculkin', 'teddanson', 'glenneheadly']",howarddeutch
,18620,tt0109913,Go Fish,"['guinevereturner', 'v.s.brodie', 't.wendymcmillan']",rosetroche
,4916,tt0107057,Guilty as Sin,"['rebeccademornay', 'donjohnson', 'danaivey']",sidneylumet
,2019,tt0107076,Hard Target,"['jean-claudevandamme', 'arnoldvosloo', 'lancehenriksen']",johnwoo
,31642,tt0107096,Heaven & Earth,"['tommyleejones', 'robertjohnburke', 'timothycarhart']",oliverstone
,9255,tt0107144,Hot Shots! Part Deux,"['charliesheen', 'lloydbridges', 'valeriagolino']",jimabrahams
,26271,tt0113674,Live Nude Girls,"['danadelany', 'kimcattrall', 'cynthiastevenson']",juliannalavin
,10612,tt0112966,The Englishman Who Went Up a Hill But Came Down a Mountain,"['hughgrant', 'tarafitzgerald', 'colmmeaney']",christophermonger
,2259,tt0107151,The House of the Spirits,"['merylstreep', 'glennclose', 'jeremyirons']",billeaugust
,16097,tt0110064,House Party 3,"['berniemac', 'christucker', 'christopherreid']",ericmeza
,11934,tt0110074,The Hudsucker Proxy,"['timrobbins', 'jenniferjasonleigh', 'paulnewman']",joelcoen
,106143,tt0110097,I'll Do Anything,"['nicknolte', 'woodyharrelson', 'albertbrooks']",jamesl.brooks
,12475,tt0110123,In the Army Now,"['paulyshore', 'andydick', 'loripetty']","danielpetrie,jr."
,9386,tt0107206,In the Line of Fire,"['clinteastwood', 'renerusso', 'johnmalkovich']",wolfgangpetersen
,7984,tt0107207,In the Name of the Father,"['danielday-lewis', 'petepostlethwaite', 'emmathompson']",jimsheridan
,59930,tt0110137,The Inkwell,"['larenztate', 'joemorton', 'suzzannedouglas']",mattyrich
,15765,tt0108551,What's Love Got to Do with It,"['angelabassett', 'laurencefishburne', 'vanessabellcalloway']",briangibson
,6,tt0107286,Judgment Night,"['emilioestevez', 'cubagoodingjr.', 'denisleary']",stephenhopkins
http://www.jurassicpark.com/,329,tt0107290,Jurassic Park,"['samneill', 'lauradern', 'jeffgoldblum']",stevenspielberg
http://www.mgm.com/#/our-titles/1024/Kalifornia,10909,tt0107302,Kalifornia,"['bradpitt', 'davidduchovny', 'juliettelewis']",dominicsena
,507,tt0110265,Killing Zoe,"['ericstoltz', 'juliedelpy', 'jean-huguesanglade']",rogeravary
,34024,tt0107322,King of the Hill,"['jessebradford', 'jeroenkrabbé', 'lisaeichhorn']",stevensoderbergh
,29918,tt0110305,Lassie,"['tomguiry', 'helenslater', 'jontenney']",danielpetrie
,9593,tt0107362,Last Action Hero,"['arnoldschwarzenegger', 'f.murrayabraham', 'artcarney']",johnmctiernan
,42580,tt0107413,Life With Mikey,"['michaelj.fox', 'christinavidal', 'nathanlane']",jameslapine
,22317,tt0110353,Lightning Jack,"['paulhogan', ""beverlyd'angelo"", 'cubagoodingjr.']",simonwincer
,1413,tt0107468,M. Butterfly,"['jeremyirons', 'johnlone', 'barbarasukowa']",davidcronenberg
,12121,tt0107478,Made in America,"['whoopigoldberg', 'teddanson', 'nialong']",richardbenjamin
,2246,tt0107497,Malice,"['alecbaldwin', 'nicolekidman', 'billpullman']",haroldbecker
,10502,tt0107501,The Man without a Face,"['melgibson', 'nickstahl', 'margaretwhitton']",melgibson
,10440,tt0107507,Manhattan Murder Mystery,"['woodyallen', 'dianekeaton', 'jerryadler']",woodyallen
,9516,tt0107554,Menace II Society,"['tyrinturner', 'larenztate', 'glennplummer']",alberthughes
,2320,tt0116253,Executive Decision,"['kurtrussell', 'stevenseagal', 'halleberry']",stuartbaird
,5879,tt0074102,愛のコリーダ,"['eikomatsuda', 'tatsuyafuji', 'aoinakajima']",nagisaōshima
,83718,tt0111689,What Happened Was...,"['karensillas', 'tomnoonan']",tomnoonan
,11971,tt0107616,Much Ado About Nothing,"['kennethbranagh', 'richardbriers', 'michaelkeaton']",kennethbranagh
,2625,tt0107611,Mr. Jones,"['richardgere', 'lenaolin', 'annebancroft']",mikefiggis
,31911,tt0107613,Mr. Wonderful,"['mattdillon', 'annabellasciorra', 'mary-louiseparker']",anthonyminghella
,788,tt0107614,Mrs. Doubtfire,"['robinwilliams', 'sallyfield', 'piercebrosnan']",chriscolumbus
,21450,tt0107653,Naked,"['davidthewlis', 'lesleysharp', 'katrincartlidge']",mikeleigh
